job_link,job_title,comp_name,location,expire_date,update_date,staff_type,salary,job_level,sal_min,sal_max,currency,exp_min,exp_max,exp_measurement,location_Hà Nội,location_Hồ Chí Minh,location_Đồng Nai,location_Bình Dương,location_Hải Dương,location_Đà Nẵng,industry_CNTT - Phần mềm,industry_Kế toán / Kiểm toán,industry_Tài chính / Đầu tư,industry_Ngân hàng,industry_Dịch vụ khách hàng,industry_Thống kê,industry_Ngành khác,industry_Bán hàng / Kinh doanh,industry_Nhân sự,industry_Sản xuất / Vận hành sản xuất,industry_CNTT - Phần cứng / Mạng,industry_Bưu chính viễn thông,industry_Tiếp thị / Marketing,industry_Hành chính / Thư ký,industry_Tiếp thị trực tuyến,industry_Bất động sản,industry_Quản lý điều hành,industry_Bảo hiểm,industry_Biên phiên dịch,industry_Dược phẩm,industry_Chứng khoán,industry_Vận chuyển / Giao nhận /Kho vận,industry_Thu mua / Vật tư,industry_Thực phẩm & Đồ uống,industry_Mới tốt nghiệp / Thực tập,industry_Tư vấn,industry_Bán lẻ / Bán sỉ,industry_Dệt may / Da giày / Thời trang,industry_Hàng gia dụng / Chăm sóc cá nhân,industry_Luật / Pháp lý,industry_Cơ khí / Ô tô / Tự động hóa,industry_Quản lý chất lượng (QA/QC),industry_Quảng cáo / Đối ngoại / Truyền Thông,industry_Giải trí,industry_Y tế / Chăm sóc sức khỏe,job_id
https://careerbuilder.vn/vi/tim-viec-lam/khoi-cntt-chuyen-vien-ban-tich-hop-du-lieu-va-bao-cao.35BE1966.html,khối cntt - chuyên viên ban tích hợp dữ liệu và báo cáo,LPBank,Hồ Chí Minh,2023-12-31,2023-11-15,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,3.0,năm,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE1966
https://careerbuilder.vn/vi/tim-viec-lam/giam-doc-phan-tich-va-bao-cao-rui-ro-qlrr-msb-1y513.35BE1AB0.html,giám đốc phân tích và báo cáo rủi ro - qlrr - msb - 1y513,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),Hà Nội,2023-11-30,2023-11-15,Nhân viên chính thức,Cạnh tranh,Giám đốc,,,,5.0,7.0,năm,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE1AB0
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-gia-khoa-hoc-du-lieu-msb-df-dxa-1m412.35BEFD91.html,chuyên gia khoa học dữ liệu - msb df - dxa - 1m412,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),Hà Nội,2023-12-30,2023-11-16,Nhân viên chính thức,Lên đến60 Tr VND,Nhân viên,,60.0,VND,2.0,3.0,năm,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEFD91
https://careerbuilder.vn/vi/tim-viec-lam/head-of-customer-360-department-ha-noi-ta003.35BDFB33.html,head of customer 360 department - hà nội - ta003,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,2023-12-09,2023-11-10,Nhân viên chính thức,Cạnh tranh,Quản lý,,,,8.0,10.0,năm,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDFB33
https://careerbuilder.vn/vi/tim-viec-lam/java-developer-social-platform.35BEF8AD.html,"java developer, social platform",Công ty Cổ phần Dịch vụ Di Động Trực tuyến (Ví MoMo),Hà Nội,2023-12-13,2023-11-15,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,5.0,năm,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEF8AD
https://careerbuilder.vn/vi/tim-viec-lam/it-back-end-developer-java-digital-banking.35BDE739.html,it - back end developer (java) - digital banking,Ngân Hàng TMCP Phương Đông - OCB,Hồ Chí Minh,2023-11-28,2023-10-30,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,3.0,,năm,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDE739
https://careerbuilder.vn/vi/tim-viec-lam/hcm-junior-middle-java-fullstack-developer.35BDC662.html,hcm - junior/middle java fullstack developer,TECHCOMBANK,"Hà Nội, Hồ Chí Minh",2023-12-11,2023-11-12,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,4.0,năm,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDC662
https://careerbuilder.vn/vi/tim-viec-lam/manager-technology-governance-data-privacy.35BDC8F0.html,manager – technology governance & data privacy,Công Ty Cổ Phần GreenFeed Việt Nam,Hồ Chí Minh,2023-12-12,2023-11-13,Nhân viên chính thức,Cạnh tranh,Trưởng nhóm / Giám sát,,,,5.0,10.0,năm,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35BDC8F0
https://careerbuilder.vn/vi/tim-viec-lam/general-accountant-english-required.35BDCF56.html,general accountant (english required),CÔNG TY TNHH THAI CORP INTERNATIONAL (VIỆT NAM),Hồ Chí Minh,2023-12-15,2023-11-16,Nhân viên chính thức,15 Tr - 20 Tr VND,Nhân viên,15.0,20.0,VND,3.0,5.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,35BDCF56
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-xu-ly-du-lieu.35BEDC75.html,nhân viên xử lý dữ liệu,Kompa Technology,Hồ Chí Minh,,2023-10-31,Nhân viên chính thức,Cạnh tranh,Mới tốt nghiệp,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35BEDC75
https://careerbuilder.vn/vi/tim-viec-lam/crm-intern.35BEDE61.html,crm intern,SANOFI VIETNAM,Hồ Chí Minh,,2023-11-01,Thực tập,4 Tr - 8 Tr VND,Sinh viên/ Thực tập sinh,4.0,8.0,VND,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35BEDE61
https://careerbuilder.vn/vi/tim-viec-lam/cong-tac-vien-bao-cao-va-phan-tich-kinh-doanh-khoi-ngan-hang-doanh-nghiep.35BF001E.html,cộng tác viên báo cáo và phân tích kinh doanh - khối ngân hàng doanh nghiệp,Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,2023-12-17,2023-11-17,Nhân viên chính thức,Cạnh tranh,Mới tốt nghiệp,,,,,,,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF001E
https://careerbuilder.vn/vi/tim-viec-lam/marketing-intern-thuc-tap-sinh-marketing.35BEE0F6.html,marketing intern ( thực tập sinh marketing),CÔNG TY TNHH HÀNH TRÌNH EXOTIC,Hà Nội,,2023-11-01,"Nhân viên chính thức, Bán thời gian, Thời vụ/ Nghề tự do, Thực tập",3 Tr - 5 Tr VND,Sinh viên/ Thực tập sinh,3.0,5.0,VND,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,35BEE0F6
