job_link,job_title,comp_name,location,expire_date,update_date,industry,staff_type,salary,exp,job_level
https://careerbuilder.vn/vi/tim-viec-lam/data-analyst.35BDF7D4.html,Data Analyst,CÔNG TY TNHH GIMASYS,Hà Nội,Hạn nộp: 08-12-2023,['09-11-2023'],CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,1 - 3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/data-analyst.35BEF341.html,Data Analyst,Công ty Cổ phần CANIFA,Hà Nội,Hạn nộp: 30-11-2023,['17-11-2023'],"Kế toán / Kiểm toán, Tài chính / Đầu tư, CNTT - Phần mềm",Nhân viên chính thức,10 Tr - 22 Tr VND,2 - 10 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/sales-analyst-data-analyst.35BE0428.html,Sales Analyst/ Data Analyst,CÔNG TY TNHH TALENTVIS VIỆT NAM,Hà Nội,Hạn nộp: 12-12-2023,['13-11-2023'],"Ngân hàng, Tài chính / Đầu tư",Nhân viên chính thức,30 Tr - 40 Tr VND,3 - 6 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/workforce-management-data-analyst.35BED9B3.html,Workforce Management(Data Analyst),Vietnam Concentrix Services Company Limited,Hồ Chí Minh,Hạn nộp: 30-11-2023,['06-11-2023'],"Dịch vụ khách hàng, Thống kê, Ngành khác",Nhân viên chính thức,16 Tr - 18 Tr VND,Trên1 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/data-analyst-workforce-management-analyst-supervisor.35BE11A1.html,Data Analyst/ Workforce Management Analyst Supervisor,CHI NHÁNH CÔNG TY TNHH TRANSCOSMOS VIỆT NAM TẠI THÀNH PHỐ HỒ CHÍ MINH,Hồ Chí Minh,Hạn nộp: 30-11-2023,['03-11-2023'],"Bán hàng / Kinh doanh, Dịch vụ khách hàng, Tài chính / Đầu tư",Nhân viên chính thức,25 Tr - 30 Tr VND,3 - 5 Năm,Trưởng nhóm / Giám sát
https://careerbuilder.vn/vi/tim-viec-lam/hr-data-analyst-specialist.35BEE606.html,HR Data Analyst Specialist,CÔNG TY CỔ PHẦN GONSA,Hồ Chí Minh,Hạn nộp: 03-12-2023,['04-11-2023'],"Nhân sự, Thống kê, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,2 - 3 Năm,Trưởng nhóm / Giám sát
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-data-analyst.35BE10E6.html,Chuyên Viên Data Analyst,Công Ty Cổ Phần Vacxin Việt Nam,Hồ Chí Minh,,['20-10-2023'],"Kế toán / Kiểm toán, Tài chính / Đầu tư",Nhân viên chính thức,13 Tr - 18 Tr VND,1 - 2 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-data-analyst.35BEE496.html,Nhân Viên Data Analyst,Công Ty Cổ Phần Vacxin Việt Nam,Hồ Chí Minh,Hạn nộp: 26-11-2023,['03-11-2023'],"Kế toán / Kiểm toán, Ngân hàng, Tài chính / Đầu tư",Nhân viên chính thức,15 Tr - 20 Tr VND,1 - 2 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/senior-data-analyst.35BE0D20.html,Senior Data Analyst,CÔNG TY CỔ PHẦN KINH DOANH F88,Hà Nội,Hạn nộp: 17-12-2023,['18-11-2023'],CNTT - Phần mềm,Nhân viên chính thức,22 Tr - 30 Tr VND,2 - 4 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/data-analyst-executive.35BDF721.html,Data Analyst Executive,Công ty TNHH Olam Việt Nam - Chi Nhánh Long Bình,Đồng Nai,Hạn nộp: 08-12-2023,['09-11-2023'],"Kế toán / Kiểm toán, Tài chính / Đầu tư, Sản xuất / Vận hành sản xuất",Nhân viên chính thức,Cạnh tranh,5 - 10 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/senior-data-analyst.35BEF4FD.html,Senior Data Analyst,Yes4All Trading Services Company Limited,Hồ Chí Minh,Hạn nộp: 11-12-2023,['19-11-2023'],"CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Cạnh tranh,2 - 3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/data-analyst-workforce-management-analyst-six-months-contract.35BE124E.html,Data Analyst/ Workforce Management Analyst (Six-months Contract),CHI NHÁNH CÔNG TY TNHH TRANSCOSMOS VIỆT NAM TẠI THÀNH PHỐ HỒ CHÍ MINH,Hồ Chí Minh,Cơ hội ứng tuyển chỉ còn: 2 ngày,['28-10-2023'],"Dịch vụ khách hàng, Bưu chính viễn thông, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,Lên đến1Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/senior-data-analyst-growth-marketing.35BEF840.html,"Senior Data Analyst, Growth & Marketing",Công ty Cổ phần Dịch vụ Di Động Trực tuyến (Ví MoMo),Hồ Chí Minh,Hạn nộp: 15-12-2023,['14-11-2023'],"Tiếp thị / Marketing, Tài chính / Đầu tư, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,Trên3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/data-analyst-khoi-du-lieu.35BEE31B.html,Data Analyst - Khối Dữ Liệu,Ngân Hàng TMCP Quân Đội,Hà Nội,Hạn nộp: 31-12-2023,['16-11-2023'],"CNTT - Phần mềm, Kế toán / Kiểm toán, Ngân hàng",Nhân viên chính thức,Cạnh tranh,2 - 5 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/middle-senior-data-analyst.35BEF788.html,Middle/Senior Data Analyst,CÔNG TY CỔ PHẦN KINH DOANH F88,Hà Nội,Hạn nộp: 31-12-2023,['13-11-2023'],CNTT - Phần mềm,Nhân viên chính thức,20 Tr - 32 Tr VND,2 - 5 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/payroll-coordinator-cum-hr-data-analyst.35BEE1A3.html,Payroll Coordinator cum HR Data Analyst,VINA-BAT JOINT VENTURE COMPANY LIMITED,Hồ Chí Minh,Hạn nộp: 01-12-2023,['01-11-2023'],Nhân sự,Nhân viên chính thức,19 Tr - 25 Tr VND,Trên2 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/hn-chuyen-vien-phan-tich-du-lieu-data-analyst.35BE1F06.html,[HN] CHUYÊN VIÊN PHÂN TÍCH DỮ LIỆU (DATA ANALYST),Công ty Cổ phần tập đoàn Vinatech Việt Nam,Hà Nội,Hạn nộp: 30-11-2023,['02-11-2023'],"Kế toán / Kiểm toán, Tài chính / Đầu tư",Nhân viên chính thức,15 Tr - 30 Tr VND,2 - 3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-du-lieu-data-analyst.35BE156C.html,Chuyên viên phân tích dữ liệu (Data Analyst),Công ty Cổ phần CANIFA,Hà Nội,,['23-10-2023'],"Kế toán / Kiểm toán, CNTT - Phần mềm, Thống kê",Nhân viên chính thức,11 Tr - 23 Tr VND,2 - 10 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/r-d-data-analyst-chuyen-vien-du-lieu-r-d.35BF00BC.html,"R&D Data Analyst – Chuyên viên dữ liệu R&D
                                             (Mới)",CÔNG TY CỔ PHẦN MAYCHA,Hồ Chí Minh,Hạn nộp: 17-12-2023,['17-11-2023'],"Kế toán / Kiểm toán, Nhân sự, Hành chính / Thư ký",Nhân viên chính thức,10 Tr - 15 Tr VND,Trên2 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/data-analyst-18tr-28tr.35BEE5EE.html,Data Analyst (18TR - 28TR),Công ty TNHH Thiên Thủy Mộc,Hồ Chí Minh,Hạn nộp: 30-11-2023,['10-11-2023'],"Tiếp thị / Marketing, Tiếp thị trực tuyến",Nhân viên chính thức,18 Tr - 30 Tr VND,2 - 5 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-co-so-du-lieu-database-administrator.35BDEACF.html,Chuyên viên Quản trị cơ sở dữ liệu (Database Administrator),CÔNG TY TÀI CHÍNH BƯU ĐIỆN,Hà Nội,Hạn nộp: 01-12-2023,['02-11-2023'],"Ngân hàng, Tài chính / Đầu tư, CNTT - Phần mềm",Nhân viên chính thức,18 Tr - 23 Tr VND,1 - 3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/cv-nv-quan-tri-co-so-du-lieu-dba-khoi-cntt.35BEF9EE.html,CV/NV QUẢN TRỊ CƠ SỞ DỮ LIỆU (DBA) - KHỐI CNTT,Ngân hàng Việt Nam Thương Tín,Hồ Chí Minh,Hạn nộp: 31-12-2023,['16-11-2023'],"CNTT - Phần mềm,Thống kê,Ngân hàng",Nhân viên chính thức,"10,000,000 - 30,000,000 VND",1 - 3Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-ung-dung-va-quan-tri-co-so-du-lieu.35BDB143.html,Chuyên viên Phát triển ứng dụng và Quản trị cơ sở dữ liệu,Công Ty Cổ Phần Địa Ốc Phú Long,Hồ Chí Minh,Hạn nộp: 28-11-2023,['30-10-2023'],"CNTT - Phần mềm, CNTT - Phần cứng / Mạng, Bất động sản",Nhân viên chính thức,Cạnh tranh,2 - 5 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/data-report-team-leader.35BEDBE7.html,Data Report Team Leader,Vietnam Concentrix Services Company Limited,Hồ Chí Minh,Hạn nộp: 30-11-2023,['13-11-2023'],"Dịch vụ khách hàng, CNTT - Phần mềm, Ngành khác",Nhân viên chính thức,19 Tr - 23 Tr VND,1 - 3 Năm,Trưởng nhóm / Giám sát
https://careerbuilder.vn/vi/tim-viec-lam/workforce-management-supervisor.35BED5F0.html,Workforce Management Supervisor,Vietnam Concentrix Services Company Limited,Hồ Chí Minh,Hạn nộp: 27-11-2023,['17-11-2023'],Quản lý điều hành,Nhân viên chính thức,20 Tr - 31 Tr VND,Trên1 Năm,Trưởng nhóm / Giám sát
https://careerbuilder.vn/vi/tim-viec-lam/program-analyst-senior-executive-database-developer.35BEDB71.html,Program Analyst Senior Executive (Database Developer),Hanwha Life Insurance Company Limited (Vietnam),Hồ Chí Minh,Hạn nộp: 03-12-2023,['13-11-2023'],"Bảo hiểm, Tài chính / Đầu tư, CNTT - Phần mềm",Nhân viên chính thức,1.000 - 1.500 USD,3 - 5 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/ict-system-database-administrator.35BEFBAB.html,ICT System & Database Administrator,Indo Trans Logistics,Hồ Chí Minh,Hạn nộp: 15-12-2023,['15-11-2023'],"CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Cạnh tranh,Trên2 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/truong-nhom-quan-tri-co-so-du-lieu-dba.35BDA14F.html,Trưởng nhóm Quản Trị Cơ Sở Dữ Liệu (DBA),"HD Saison Finance Co., Ltd",Hồ Chí Minh,Cơ hội ứng tuyển chỉ còn: Hôm nay,['21-10-2023'],"Ngân hàng, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,3 - 5 Năm,Trưởng nhóm / Giám sát
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-nghien-cuu-va-phat-trien-san-pham-tenology-r-d.35BDD07F.html,Chuyên Viên Nghiên Cứu Và Phát Triển Sản Phẩm (Tenology R&D),TAKI GROUP,Hà Nội,Hạn nộp: 17-12-2023,['18-11-2023'],"Tiếp thị / Marketing, Biên phiên dịch, CNTT - Phần mềm",Nhân viên chính thức,15 Tr - 25 Tr VND,1 - 5 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-xu-ly-du-lieu.35BEF14D.html,Nhân Viên Xử Lý Dữ Liệu,Wanek Furniture,Bình Dương,Hạn nộp: 09-12-2023,['16-11-2023'],"Hành chính / Thư ký, Thống kê, Sản xuất / Vận hành sản xuất",Nhân viên chính thức,Cạnh tranh,Trên2 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/data-science-manager.35BDA15F.html,Data Science Manager,"HD Saison Finance Co., Ltd",Hồ Chí Minh,Cơ hội ứng tuyển chỉ còn: Hôm nay,['21-10-2023'],"Tài chính / Đầu tư, CNTT - Phần mềm, Ngành khác",Nhân viên chính thức,Cạnh tranh,3 - 5 Năm,Quản lý
https://careerbuilder.vn/vi/tim-viec-lam/sales-planning-and-performance-analyst.35BE0867.html,Sales Planning and Performance Analyst,Yes4All Trading Services Company Limited,Hồ Chí Minh,Hạn nộp: 15-12-2023,['16-11-2023'],"Tiếp thị / Marketing, Tiếp thị trực tuyến, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,1 - 2 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/data-operation-engineer.35BEF61A.html,Data Operation Engineer,Tổng công ty Cổ phần Bảo hiểm Bưu điện,Hà Nội,Hạn nộp: 30-11-2023,['13-11-2023'],CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,1 - 3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-gia-chuyen-vien-cao-cap-quan-tri-co-so-du-lieu-dba-khoi-cntt.35BDB984.html,Chuyên gia/Chuyên viên cao cấp Quản trị Cơ sở dữ liệu (DBA) - Khối CNTT,Ngân Hàng TMCP Quân Đội,Hà Nội,Hạn nộp: 04-12-2023,['05-11-2023'],"CNTT - Phần mềm, CNTT - Phần cứng / Mạng, Ngân hàng",Nhân viên chính thức,Cạnh tranh,5 - 8 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-co-so-du-lieu-phong-mis-khoi-tai-chinh-ke-toan.35BDC031.html,"Chuyên viên quản trị cơ sở dữ liệu, Phòng MIS, Khối Tài chính kế toán",Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Hạn nộp: 07-12-2023,['08-11-2023'],Ngân hàng,Nhân viên chính thức,Cạnh tranh,1 - 2 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-co-so-du-lieu-phong-van-hanh-ung-dung-k-cntt.35BDFE75.html,Chuyên viên quản trị Cơ sở dữ liệu - Phòng Vận hành ứng dụng - K.CNTT,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Hạn nộp: 10-12-2023,['11-11-2023'],"CNTT - Phần cứng / Mạng, CNTT - Phần mềm, Ngân hàng",Nhân viên chính thức,Cạnh tranh,1 - 5 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-co-so-du-lieu-phong-van-hanh-ung-dung-k-cntt.35BEEB4D.html,Chuyên viên quản trị Cơ sở dữ liệu - Phòng Vận hành ứng dụng - K.CNTT,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Hạn nộp: 30-11-2023,['14-11-2023'],"CNTT - Phần cứng / Mạng, CNTT - Phần mềm, Ngân hàng",Nhân viên chính thức,Cạnh tranh,1 - 5 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-gia-chuyen-vien-cao-cap-quan-tri-co-so-du-lieu-dba-khoi-cntt.35BEDC59.html,Chuyên gia/Chuyên viên cao cấp Quản trị Cơ sở dữ liệu (DBA) - Khối CNTT,Ngân Hàng TMCP Quân Đội,Hà Nội,Hạn nộp: 30-11-2023,['14-11-2023'],"CNTT - Phần mềm, CNTT - Phần cứng / Mạng, Ngân hàng",Nhân viên chính thức,Cạnh tranh,3 - 5 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-co-so-du-lieu-phong-mis-khoi-tai-chinh-ke-toan.35BE13C6.html,"Chuyên viên quản trị cơ sở dữ liệu, Phòng MIS, Khối Tài chính kế toán",Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cơ hội ứng tuyển chỉ còn: 4 ngày,['16-11-2023'],Ngân hàng,Nhân viên chính thức,Cạnh tranh,1 - 2 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-co-so-du-lieu-dba-khoi-cntt.35BE139D.html,Chuyên viên Quản trị cơ sở dữ liệu (DBA) - Khối CNTT,Ngân Hàng TMCP Quân Đội,Hà Nội,Hạn nộp: 30-11-2023,['13-11-2023'],"CNTT - Phần mềm, CNTT - Phần cứng / Mạng, Ngân hàng",Nhân viên chính thức,Cạnh tranh,1 - 5 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-phan-tich-kinh-doanh-business-analyst.35BEFE0C.html,Nhân viên Phân tích Kinh doanh (Business Analyst),CÔNG TY TNHH GIÁO DỤC WEGROW VIỆT NAM,Hà Nội,Hạn nộp: 31-12-2023,['16-11-2023'],Bán hàng / Kinh doanh,Nhân viên chính thức,12 Tr - 17 Tr VND,1 - 5 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/fresher-data-processing.35BE1D0D.html,Fresher Data Processing,CÔNG TY CỔ PHẦN GONSA,Hồ Chí Minh,Hạn nộp: 26-11-2023,['28-10-2023'],"Dược phẩm, CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Cạnh tranh,nan,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-san-pham-product-owner.35BEFE11.html,Chuyên viên Phát triển Sản phẩm (Product Owner),CÔNG TY TNHH GIÁO DỤC WEGROW VIỆT NAM,Hà Nội,Hạn nộp: 31-12-2023,['16-11-2023'],Bán hàng / Kinh doanh,Nhân viên chính thức,15 Tr - 25 Tr VND,1 - 5 Năm,Trưởng nhóm / Giám sát
https://careerbuilder.vn/vi/tim-viec-lam/data-operation-engineer.35BDFDC0.html,Data Operation Engineer,Công Ty CP Chứng Khoán VNDIRECT,Hà Nội,Hạn nộp: 10-12-2023,['11-11-2023'],"CNTT - Phần mềm, Chứng khoán, Tài chính / Đầu tư",Nhân viên chính thức,Cạnh tranh,1 - 3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/data-intelligent-analyst-plant-coordinator-thuong-tin-ha-noi.35BDD972.html,"Data Intelligent Analyst & Plant Coordinator - Thường Tín, Hà Nội",Coca-Cola,Hà Nội,Cơ hội ứng tuyển chỉ còn: 1 ngày,['22-10-2023'],"Hành chính / Thư ký, Thống kê",Thời vụ/ Nghề tự do,Cạnh tranh,1 - 10 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/ecommerce-executive-intern.35BA263F.html,"Ecommerce Executive Intern
                                                                (Mới)",Adtek - Growth Marketing Agency,Hồ Chí Minh,Hạn nộp: 17-12-2023,['17-11-2023'],Tiếp thị / Marketing,Thực tập,Cạnh tranh,nan,Sinh viên/ Thực tập sinh
https://careerbuilder.vn/vi/tim-viec-lam/data-intern.35BEEEAE.html,Data Intern,Công ty CP Thành Thành Công - Biên Hòa,Hồ Chí Minh,Hạn nộp: 08-12-2023,['08-11-2023'],"CNTT - Phần cứng / Mạng, CNTT - Phần mềm, Ngành khác",Thực tập,Cạnh tranh,nan,Sinh viên/ Thực tập sinh
https://careerbuilder.vn/vi/tim-viec-lam/business-development-executive-zalopay-global-partnership.35BEFC27.html,Business Development Executive (ZaloPay - Global Partnership),Công Ty Cổ Phần VNG,Hồ Chí Minh,Hạn nộp: 15-12-2023,['15-11-2023'],"Tiếp thị / Marketing, Bán hàng / Kinh doanh, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,1 - 3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-tu-van-trai-nghiem-khach-hang-truc-tuyen.35BEF3D9.html,Nhân viên tư vấn trải nghiệm khách hàng trực tuyến,TECHCOMBANK,Hồ Chí Minh,Hạn nộp: 10-12-2023,['10-11-2023'],"Ngân hàng, Chứng khoán, Tài chính / Đầu tư",Nhân viên chính thức,14 Tr - 17 Tr VND,nan,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/operational-excellence-team-leader.35BEFB79.html,Operational Excellence Team Leader,Công ty Cổ phần Dịch vụ Di Động Trực tuyến (Ví MoMo),Hồ Chí Minh,Hạn nộp: 14-12-2023,['15-11-2023'],"Tiếp thị trực tuyến, Dịch vụ khách hàng",Nhân viên chính thức,Cạnh tranh,3 - 4 Năm,Trưởng nhóm / Giám sát
https://careerbuilder.vn/vi/tim-viec-lam/data-engineer.35BF0168.html,"Data Engineer
                                             (Mới)",Yes4All Trading Services Company Limited,Hồ Chí Minh,Hạn nộp: 19-12-2023,['19-11-2023'],"CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Cạnh tranh,1 - 2 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-tu-van-trai-nghiem-khach-hang-truc-tuyen.35BEF96B.html,Chuyên Viên Tư Vấn Trải Nghiệm Khách Hàng Trực Tuyến,TECHCOMBANK,Hồ Chí Minh,Hạn nộp: 14-12-2023,['14-11-2023'],"Ngân hàng, Chứng khoán, CNTT - Phần mềm",Nhân viên chính thức,Trên14 Tr VND,Trên3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/data-engineer.35BDE963.html,Data engineer,CÔNG TY TNHH GIMASYS,Hà Nội,Hạn nộp: 01-12-2023,['02-11-2023'],CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,1 - 3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-truong-bo-phan-phan-tich-khai-thac-du-lieu.35BDABE2.html,"Trưởng phòng/Trưởng bộ phận phân tích, khai thác dữ liệu",Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,Cơ hội ứng tuyển chỉ còn: 5 ngày,['26-10-2023'],"CNTT - Phần mềm, Ngân hàng, Tài chính / Đầu tư",Thời vụ/ Nghề tự do,Cạnh tranh,8 - 12 Năm,Quản lý
https://careerbuilder.vn/vi/tim-viec-lam/senior-inventory-controller.35BEEBA7.html,SENIOR INVENTORY CONTROLLER,Công ty TNHH Onpoint,Hồ Chí Minh,Hạn nộp: 30-11-2023,['14-11-2023'],"Vận chuyển / Giao nhận /Kho vận, Kế toán / Kiểm toán, Thu mua / Vật tư",Nhân viên chính thức,Cạnh tranh,2 - 4 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/trade-marketing-team-lead-kenh-horeca.35BEFC6D.html,Trade Marketing Team Lead (Kênh Horeca),CÔNG TY CỔ PHẦN ONE MOUNT GROUP,Hà Nội,Hạn nộp: 28-12-2023,['16-11-2023'],"Tiếp thị / Marketing, Bán hàng / Kinh doanh, Thực phẩm & Đồ uống",Nhân viên chính thức,Cạnh tranh,2 - 3 Năm,Trưởng nhóm / Giám sát
https://careerbuilder.vn/vi/tim-viec-lam/cong-tac-vien-phan-tich-kinh-doanh-ha-noi-ta139.35BED593.html,Cộng tác viên Phân tích kinh doanh - Hà Nội - TA139,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Cơ hội ứng tuyển chỉ còn: 4 ngày,['17-11-2023'],"CNTT - Phần mềm, Ngân hàng, Mới tốt nghiệp / Thực tập",Nhân viên chính thức,Cạnh tranh,nan,Mới tốt nghiệp
https://careerbuilder.vn/vi/tim-viec-lam/cong-tac-vien-phan-tich-kinh-doanh-ha-noi-ta139.35BED6A2.html,Cộng tác viên Phân tích kinh doanh - Hà Nội - TA139,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Cơ hội ứng tuyển chỉ còn: 4 ngày,['18-11-2023'],"CNTT - Phần mềm, Ngân hàng, Mới tốt nghiệp / Thực tập",Nhân viên chính thức,Cạnh tranh,nan,Mới tốt nghiệp
https://careerbuilder.vn/vi/tim-viec-lam/ifrs-accountant.35BDD2DF.html,IFRS Accountant,Shinhan Bank Vietnam,Hồ Chí Minh,Hạn nộp: 18-12-2023,['19-11-2023'],"Kế toán / Kiểm toán, Ngân hàng, Tư vấn",Nhân viên chính thức,Cạnh tranh,Trên3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/senior-supply-chain-analyst.35BEE24E.html,Senior/ Supply Chain Analyst,Yes4All Trading Services Company Limited,Hồ Chí Minh,Hạn nộp: 30-11-2023,['16-11-2023'],"Bán hàng / Kinh doanh, CNTT - Phần mềm, Thống kê",Nhân viên chính thức,Cạnh tranh,1 - 5 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/hr-analyst.35BEF539.html,HR Analyst,Yes4All Trading Services Company Limited,Hồ Chí Minh,Hạn nộp: 11-12-2023,['13-11-2023'],"Quản lý điều hành, Nhân sự, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,2 - 3 Năm,Nhân viên
